ID;Time;x;y;z;lhx;lhy;lhz;rhx;rhy;rhz
394;761;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;762;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;763;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;764;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;765;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;766;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;767;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;768;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;769;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;770;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;771;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;772;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;773;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;774;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;775;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;776;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;777;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;778;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;779;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;780;0,5856908;0,1087358;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;781;0,5856908;0,1087358;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;782;0,5807482;0,08402314;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;783;0,5560356;0,03954026;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;784;0,5066101;-6,882551E-08;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;785;0,4621273;-0,02965526;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;786;0,422587;-0,06425309;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;787;0,3830467;-0,09885085;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;788;0,3336213;-0,128506;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;789;0,2743108;-0,1680464;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;790;0,2495982;-0,182874;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;791;0,2248854;-0,2026441;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;792;0,2001729;-0,2075866;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;793;0,1804027;-0,2174718;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;794;0,1705175;-0,2224143;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;795;0,1655751;-0,2224143;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;796;0,1655751;-0,2224143;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;797;0,1655751;-0,2224143;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;798;0,1606325;-0,2224143;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;799;0,1606325;-0,2273568;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;800;0,1606325;-0,2322994;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;801;0,1556899;-0,2322994;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;802;0,1556899;-0,2322994;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;803;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;804;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;805;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;806;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;807;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;808;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;809;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;810;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;811;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;812;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;813;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;814;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;815;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;816;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;817;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;818;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;819;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;820;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;821;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;822;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;823;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;824;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;825;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;826;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;827;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;828;0,6697139;0,1285059;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;829;0,6697139;0,1285059;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;830;0,6697139;0,1285059;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;831;0,6697139;0,1285059;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;832;0,6697139;0,1285059;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;833;0,6548864;0,1087358;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;834;0,6202886;0,07908051;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;835;0,5906334;0,05931038;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;836;0,5560356;0,04942539;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;837;0,4720123;0,03459762;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;838;0,3929318;0,03459762;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;839;0,219943;0,03459762;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;840;-0,1556899;0,07908051;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;841;-0,7092543;0,1186209;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;842;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;843;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;844;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;845;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;846;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;847;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;848;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;849;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;850;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;851;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;852;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;853;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;854;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;855;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;856;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;857;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;858;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;859;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;860;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;861;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;862;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;863;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;864;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;865;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;866;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;867;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;868;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;869;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;870;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;871;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;872;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;873;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;874;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;875;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;876;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;877;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;878;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;879;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;880;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;881;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;882;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;883;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;884;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;885;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;886;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;887;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;888;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;889;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;890;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;891;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;892;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;893;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;894;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;895;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;896;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;897;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;898;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;899;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;900;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;901;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;902;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;903;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;904;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;905;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;906;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;907;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;908;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;909;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;910;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;911;0,6282278;0,1430472;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;912;0,6016831;0,1607438;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;913;0,6016831;0,1607438;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;914;0,6016831;0,1607438;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;915;0,6016831;0,1607438;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;916;0,6016831;0,1607438;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;917;0,6016831;0,1607438;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;918;0,5898854;0,1784403;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;919;0,5161496;0,2610242;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;920;0,3509817;0,3849002;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;921;0,1268254;0,5058267;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;922;-0,05898857;0,6061072;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;923;-0,1356736;0,6562474;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;924;-0,1563196;0,6650957;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;925;-0,1622185;0,6680451;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;926;-0,1710667;0,6680451;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;927;-0,1976115;0,6680451;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;928;-0,2949427;0,6444498;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;929;-0,3657289;0,6090567;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;930;-0,4306163;0,5648152;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;931;-0,4807565;0,5176243;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;932;-0,5220485;0,473383;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;933;-0,5692393;0,4173439;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;934;-0,6075819;0,3377093;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;935;-0,6105313;0,2875691;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;936;-0,6075819;0,2403782;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;937;-0,5839865;0,1990863;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;938;-0,5603911;0,1548449;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;939;-0,5367957;0,1076541;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;940;-0,5132002;0,04571611;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;941;-0,5073014;-0,01327245;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;942;-0,5308968;-0,05161494;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;943;-0,5603911;-0,0870081;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;944;-0,5780876;-0,1312495;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;945;-0,581037;-0,1666426;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;946;-0,581037;-0,1784403;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;947;-0,581037;-0,1784403;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;948;-0,581037;-0,1784403;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;949;-0,5780876;-0,1754909;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;950;-0,5367957;-0,1548449;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;951;-0,4984531;-0,1194518;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;952;-0,4719082;-0,06636211;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;953;-0,4276668;-0,01622183;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;954;-0,3568806;0,06636211;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;955;-0,2949427;0,1371483;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;956;-0,2448024;0,1872885;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;957;-0,200561;0,2197323;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;958;-0,1415725;0,2433276;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;959;-0,09438164;0,2698725;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;960;-0,08258398;0,2875691;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;961;-0,07668507;0,3023162;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;962;-0,07078624;0,3200127;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;963;-0,06783682;0,3406588;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;964;-0,06783682;0,3966979;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;965;-0,07963448;0,4438886;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;966;-0,0855334;0,4910795;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;967;-0,09733106;0,5382703;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;968;-0,1002805;0,5972589;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;969;-0,1002805;0,6473991;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;970;-0,09438164;0,6709945;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;971;-0,05898857;0,6916406;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;972;-0,01179775;0,69459;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;973;0,03244375;0,69459;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;974;0,09438164;0,6709945;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;975;0,1563195;0,6385508;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;976;0,2123588;0,6061072;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;977;0,283145;0,5559669;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;978;0,3627795;0,5028772;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;979;0,4601105;0,4291415;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;980;0,4984532;0,4084955;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;981;0,5190991;0,3937484;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;982;0,5308967;0,3731024;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;983;0,5249979;0,3023162;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;984;0,5014026;0,2403782;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;985;0,4748576;0,169592;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;986;0,4424139;0,1106036;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;987;0,4040715;0,06636211;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;988;0,3745772;0,02212066;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;989;0,3450828;-0,02212073;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;990;0,3008415;-0,07226094;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;991;0,2742967;-0,09585638;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;992;0,2359541;-0,1017552;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;993;0,1917127;-0,1135529;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;994;0,1386231;-0,1253506;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;995;0,1150275;-0,1253506;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;996;0,1061793;-0,1165023;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;997;0,0619379;-0,03981728;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;998;0,008848246;0,02801955;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;999;-0,04719082;0,1076541;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;1000;-0,08258398;0,1754909;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;1001;-0,1297748;0,2462771;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;1002;-0,1622185;0,2993668;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;1003;-0,1887633;0,3377093;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;1004;-0,2035104;0,3642542;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;1005;-0,2094093;0,3819508;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;1006;-0,2153081;0,3996473;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;1007;-0,2212069;0,4261921;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;1008;-0,2271059;0,4468381;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;1009;-0,2330047;0,4645346;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;1010;-0,2359541;0,4851806;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;1011;-0,241853;0,5058267;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;1012;-0,2536507;0,5294221;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;1013;-0,3008415;0,5648152;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;1014;-0,3450829;0,5677646;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;1015;-0,3863748;0,5648152;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;1016;-0,4335657;0,5382703;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;1017;-0,5014025;0,4999278;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;1018;-0,5662899;0,4409393;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;1019;-0,6311773;0,3819508;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;1020;-0,6872163;0,2964173;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;1021;-0,7137612;0,2433276;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;1022;-0,7344072;0,2079345;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;1023;-0,7521038;0,169592;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;1024;-0,7580025;0,1371483;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;1025;-0,7580025;0,1017552;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;1026;-0,7521038;0,06636211;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;1027;-0,7344072;0,0250701;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;1028;-0,7314578;0,010323;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;1029;-0,7255589;0,010323;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;1030;-0,7078623;0,007373552;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;1031;-0,6872163;0,007373552;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;1032;-0,6872163;0,007373552;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;1033;-0,6872163;0,007373552;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
394;1034;-0,6872163;0,007373552;0;0,1415725;0,2757714;0;-0,401122;0,2757714;0
